,,open,high,low,close,volume
MSFT,2021-04-28 15:30:00,255.08990,255.09140,245.85001,254.73000,1037888
MSFT,2021-04-28 15:45:00,254.72340,254.83000,253.98000,254.81000,2952389
MSFT,2021-04-29 09:30:00,255.39999,256.09000,255.06000,255.72009,3715538
MSFT,2021-04-29 09:45:00,255.71420,255.80000,254.21001,254.46001,2015881
MSFT,2021-04-29 10:00:00,254.46001,254.47501,252.25000,252.42000,2323710
MSFT,2021-04-29 10:15:00,252.41000,252.44000,250.85001,250.91000,2722499
MSFT,2021-04-29 10:30:00,250.96001,251.39990,250.44000,251.32280,1827599
MSFT,2021-04-29 10:45:00,251.32001,251.32001,250.13000,250.27640,2172195
MSFT,2021-04-29 11:00:00,250.27000,250.37000,249.08000,249.84000,2895717
MSFT,2021-04-29 11:15:00,249.84000,250.04581,249.10001,249.20000,1658575
MSFT,2021-04-29 11:30:00,249.21001,250.23000,249.07001,250.12500,1226869
MSFT,2021-04-29 11:45:00,250.10001,250.52000,249.13429,249.54871,1365372
MSFT,2021-04-29 12:00:00,249.53999,249.89970,249.24001,249.72000,1032366
MSFT,2021-04-29 12:15:00,249.74001,250.23000,249.49001,250.05000,1023677
MSFT,2021-04-29 12:30:00,250.04089,250.64000,249.85010,250.50000,871819
MSFT,2021-04-29 12:45:00,250.48000,251.16000,250.39000,251.11000,896201
MSFT,2021-04-29 13:00:00,251.10001,251.14000,250.63000,250.92950,683094
MSFT,2021-04-29 13:15:00,250.92999,251.69000,250.92999,251.32001,813019
MSFT,2021-04-29 13:30:00,251.35001,251.43500,250.70000,251.17999,760688
MSFT,2021-04-29 13:45:00,251.16000,251.41000,250.88000,250.96001,578805
MSFT,2021-04-29 14:00:00,250.98911,251.14070,250.89000,250.99001,581524
MSFT,2021-04-29 14:15:00,251.00000,251.45000,250.89999,251.32001,683863
MSFT,2021-04-29 14:30:00,251.31000,251.74001,251.19000,251.71989,801371
MSFT,2021-04-29 14:45:00,251.71500,252.10001,251.64000,251.95000,1059753
MSFT,2021-04-29 15:00:00,251.96001,252.64999,251.96001,252.64301,1372415
MSFT,2021-04-29 15:15:00,252.67000,252.85001,252.41000,252.53500,1248078
MSFT,2021-04-29 15:30:00,252.53000,252.88000,252.45000,252.60001,1071069
MSFT,2021-04-29 15:45:00,252.60001,252.80000,252.27000,252.45000,2263015
MSFT,2021-04-30 09:30:00,249.98000,251.45000,249.60001,250.39000,3533195
MSFT,2021-04-30 09:45:00,250.39999,250.98500,250.11990,250.63000,1871711
MSFT,2021-04-30 10:00:00,250.63000,251.72000,250.50999,251.34000,1185312
MSFT,2021-04-30 10:15:00,251.35001,252.83000,251.34500,252.81000,1258413
MSFT,2021-04-30 10:30:00,252.80000,253.08000,251.85001,252.28011,1276744
MSFT,2021-04-30 10:45:00,252.30000,252.39799,251.62000,251.63000,691257
MSFT,2021-04-30 11:00:00,251.64000,251.75000,251.27000,251.52000,882532
MSFT,2021-04-30 11:15:00,251.50999,251.53000,250.82001,250.88000,936515
MSFT,2021-04-30 11:30:00,250.89000,251.70000,250.72000,251.45000,707096
MSFT,2021-04-30 11:45:00,251.45000,251.97000,251.39000,251.89000,593045
MSFT,2021-04-30 12:00:00,251.88000,252.03999,251.52000,251.77000,540692
MSFT,2021-04-30 12:15:00,251.77000,252.17999,251.64000,251.84000,501679
MSFT,2021-04-30 12:30:00,251.88000,251.96500,251.35091,251.52000,431944
MSFT,2021-04-30 12:45:00,251.52499,251.63000,251.25000,251.39500,346991
MSFT,2021-04-30 13:00:00,251.39000,251.81000,251.35001,251.66499,426992
MSFT,2021-04-30 13:15:00,251.66000,251.79500,251.42999,251.77991,409720
MSFT,2021-04-30 13:30:00,251.78000,252.12990,251.73000,251.78999,531208
MSFT,2021-04-30 13:45:00,251.79201,251.83170,251.08000,251.36000,555083
MSFT,2021-04-30 14:00:00,251.35100,251.67000,251.33000,251.53999,468934
MSFT,2021-04-30 14:15:00,251.53999,251.91000,251.35001,251.86000,463935
MSFT,2021-04-30 14:30:00,251.85001,252.19000,251.75500,252.16000,925828
MSFT,2021-04-30 14:45:00,252.17000,252.25999,252.00000,252.05000,531456
MSFT,2021-04-30 15:00:00,252.05991,252.41820,251.89861,252.05350,922273
MSFT,2021-04-30 15:15:00,252.03999,252.57001,251.88499,252.55499,804996
MSFT,2021-04-30 15:30:00,252.54010,252.64999,251.81500,251.81500,1099754
MSFT,2021-04-30 15:45:00,251.81000,252.32001,251.45000,252.17999,3513538
MSFT,2021-05-03 09:30:00,253.39999,253.67000,251.81500,252.49001,1866145
MSFT,2021-05-03 09:45:00,252.48000,253.39999,252.13000,253.17999,949256
MSFT,2021-05-03 10:00:00,253.17999,254.03000,252.69000,253.83000,1057160
MSFT,2021-05-03 10:15:00,253.82001,254.25000,253.31990,253.73990,1214687
MSFT,2021-05-03 10:30:00,253.74001,254.35001,253.58000,253.64000,900618
MSFT,2021-05-03 10:45:00,253.63000,253.88800,252.57001,252.69000,766300
MSFT,2021-05-03 11:00:00,252.64999,252.89220,252.02040,252.07001,781319
MSFT,2021-05-03 11:15:00,252.07500,252.39990,251.80000,252.16550,687548
MSFT,2021-05-03 11:30:00,252.13000,252.81000,252.00000,252.81000,518239
MSFT,2021-05-03 11:45:00,252.78000,252.81000,252.38000,252.69000,413371
MSFT,2021-05-03 12:00:00,252.67999,252.70000,252.34000,252.42999,416630
MSFT,2021-05-03 12:15:00,252.40990,252.45000,251.89999,251.92000,456793
MSFT,2021-05-03 12:30:00,251.89999,252.14000,251.83000,251.91000,334437
MSFT,2021-05-03 12:45:00,251.90359,252.11000,251.83000,252.03999,342934
MSFT,2021-05-03 13:00:00,252.07001,252.34000,252.04500,252.12331,303982
MSFT,2021-05-03 13:15:00,252.13000,252.17000,251.20370,251.20370,838291
MSFT,2021-05-03 13:30:00,251.20000,251.58000,251.12000,251.50000,431788
MSFT,2021-05-03 13:45:00,251.50000,251.69000,251.29500,251.44991,335194
MSFT,2021-05-03 14:00:00,251.44501,251.70650,251.39999,251.70000,324190
MSFT,2021-05-03 14:15:00,251.71001,251.77000,251.57001,251.70020,266811
MSFT,2021-05-03 14:30:00,251.72000,251.84000,251.40500,251.47000,377454
MSFT,2021-05-03 14:45:00,251.47000,251.63000,251.38000,251.59010,352650
MSFT,2021-05-03 15:00:00,251.61000,251.74001,251.46001,251.55000,479302
MSFT,2021-05-03 15:15:00,251.53999,251.57001,251.32001,251.42990,426331
MSFT,2021-05-03 15:30:00,251.42000,251.64000,251.37000,251.56000,517626
MSFT,2021-05-03 15:45:00,251.55000,251.97000,251.42999,251.97000,1352881
MSFT,2021-05-04 09:30:00,250.76700,251.03500,249.49001,249.55000,2552262
MSFT,2021-05-04 09:45:00,249.52901,250.17000,248.89999,249.15500,1321527
MSFT,2021-05-04 10:00:00,249.15500,249.41000,248.34000,248.91000,1524793
MSFT,2021-05-04 10:15:00,248.92000,249.29990,248.42380,248.75999,939471
MSFT,2021-05-04 10:30:00,248.75999,249.14000,247.92999,248.31000,1127398
MSFT,2021-05-04 10:45:00,248.32001,248.43500,247.76100,247.95500,935332
MSFT,2021-05-04 11:00:00,247.95000,248.00000,246.65289,246.81000,1134637
MSFT,2021-05-04 11:15:00,246.82001,247.05280,246.33000,246.96001,1326936
MSFT,2021-05-04 11:30:00,246.98000,247.09000,246.17999,246.27000,888135
MSFT,2021-05-04 11:45:00,246.30000,246.37990,245.75999,246.11501,850455
MSFT,2021-05-04 12:00:00,246.11000,246.74001,246.00000,246.38000,918257
MSFT,2021-05-04 12:15:00,246.38000,246.75999,246.21001,246.72000,925695
MSFT,2021-05-04 12:30:00,246.73000,246.75500,245.91000,245.95500,509326
MSFT,2021-05-04 12:45:00,245.96001,246.25000,245.78000,245.92999,472435
MSFT,2021-05-04 13:00:00,245.89999,246.85001,245.84000,246.82001,597175
MSFT,2021-05-04 13:15:00,246.80000,247.09000,246.64999,246.89000,615120
MSFT,2021-05-04 13:30:00,246.88499,247.08000,246.36000,246.48000,537114
MSFT,2021-05-04 13:45:00,246.47000,246.60001,245.86000,246.03000,806572
MSFT,2021-05-04 14:00:00,246.00999,246.97000,245.92500,246.94501,609361
MSFT,2021-05-04 14:15:00,246.94000,246.94000,246.06000,246.31709,650196
MSFT,2021-05-04 14:30:00,246.28349,246.75999,246.25999,246.56000,611453
MSFT,2021-05-04 14:45:00,246.55530,246.99001,246.55000,246.78999,554571
MSFT,2021-05-04 15:00:00,246.78300,246.93990,246.39000,246.53000,579547
MSFT,2021-05-04 15:15:00,246.49500,246.94000,246.47000,246.75999,671986
MSFT,2021-05-04 15:30:00,246.75000,247.34000,246.52000,246.92999,892047
MSFT,2021-05-04 15:45:00,246.97000,247.99001,246.73000,247.92999,4330756
MSFT,2021-05-05 09:30:00,248.89999,249.49899,248.36501,249.07001,2397387
MSFT,2021-05-05 09:45:00,249.12000,249.30000,248.55000,248.62000,3386011
MSFT,2021-05-05 10:00:00,248.67999,248.75000,247.61000,247.95000,892232
MSFT,2021-05-05 10:15:00,247.94000,248.21001,247.39011,248.11000,683094
MSFT,2021-05-05 10:30:00,248.12030,248.72000,248.11000,248.46001,645445
MSFT,2021-05-05 10:45:00,248.44000,248.60001,248.19000,248.37000,561544
MSFT,2021-05-05 11:00:00,248.36000,248.58000,247.88200,247.89000,453192
MSFT,2021-05-05 11:15:00,247.86000,248.30000,247.78000,248.03999,455484
MSFT,2021-05-05 11:30:00,248.04990,248.49001,247.92999,248.28000,329479
MSFT,2021-05-05 11:45:00,248.28000,248.75999,248.14999,248.60001,326427
MSFT,2021-05-05 12:00:00,248.60001,248.89999,248.28999,248.28999,614945
MSFT,2021-05-05 12:15:00,248.30000,248.62900,248.13000,248.21150,264517
MSFT,2021-05-05 12:30:00,248.22000,248.29500,247.67999,247.78999,426043
MSFT,2021-05-05 12:45:00,247.78500,248.08000,247.62000,247.64500,353913
MSFT,2021-05-05 13:00:00,247.66000,247.69501,247.21001,247.42000,401854
MSFT,2021-05-05 13:15:00,247.41000,247.72000,247.34000,247.71629,268352
MSFT,2021-05-05 13:30:00,247.71001,247.97000,247.64999,247.88390,290387
MSFT,2021-05-05 13:45:00,247.88000,248.03990,247.38010,247.48990,363561
MSFT,2021-05-05 14:00:00,247.52000,247.57941,247.06010,247.28000,376268
MSFT,2021-05-05 14:15:00,247.27000,247.34000,246.78999,247.14011,443442
MSFT,2021-05-05 14:30:00,247.14000,247.39999,247.09000,247.21001,329651
MSFT,2021-05-05 14:45:00,247.23911,247.39999,246.84000,246.87000,407930
MSFT,2021-05-05 15:00:00,246.87820,247.07001,246.53000,246.67999,637721
MSFT,2021-05-05 15:15:00,246.67999,246.72000,245.82001,246.18500,946052
MSFT,2021-05-05 15:30:00,246.17999,246.92999,246.09000,246.84000,783473
MSFT,2021-05-05 15:45:00,246.89000,246.98000,246.20000,246.50000,1651544
MSFT,2021-05-06 09:30:00,246.45000,246.57651,244.69000,245.91000,2021142
MSFT,2021-05-06 09:45:00,245.91000,246.62900,245.22000,245.45000,974634
MSFT,2021-05-06 10:00:00,245.41000,246.07001,245.10500,245.14000,975532
MSFT,2021-05-06 10:15:00,245.13000,245.80000,244.89999,245.42731,866391
MSFT,2021-05-06 10:30:00,245.42000,246.91000,245.33009,246.30000,916700
MSFT,2021-05-06 10:45:00,246.32001,246.62000,246.03000,246.38000,624748
MSFT,2021-05-06 11:00:00,246.42000,246.61000,245.72000,245.94000,703727
MSFT,2021-05-06 11:15:00,245.96001,247.24001,245.82001,247.17000,790014
MSFT,2021-05-06 11:30:00,247.20000,248.28000,246.99020,248.12601,998644
MSFT,2021-05-06 11:45:00,248.12000,248.47009,247.75000,247.81860,868400
MSFT,2021-05-06 12:00:00,247.83000,247.91000,246.42490,247.59000,816150
MSFT,2021-05-06 12:15:00,247.58000,248.16000,247.52000,248.10989,489580
MSFT,2021-05-06 12:30:00,248.09010,248.35001,247.91000,248.03999,443149
MSFT,2021-05-06 12:45:00,248.05930,248.23801,247.81000,247.85001,332503
MSFT,2021-05-06 13:00:00,247.83000,248.09000,247.17999,247.33000,368738
MSFT,2021-05-06 13:15:00,247.37000,247.50000,246.86000,247.30000,639552
MSFT,2021-05-06 13:30:00,247.29500,247.76990,247.14999,247.17000,626418
MSFT,2021-05-06 13:45:00,247.17000,247.34621,246.96001,247.08000,379175
MSFT,2021-05-06 14:00:00,247.08000,247.78000,247.08000,247.55000,655362
MSFT,2021-05-06 14:15:00,247.53000,247.94000,247.13000,247.21001,753786
MSFT,2021-05-06 14:30:00,247.23000,247.36000,246.87000,246.95000,596266
MSFT,2021-05-06 14:45:00,246.95500,247.47000,246.61000,246.64000,629397
MSFT,2021-05-06 15:00:00,246.64500,247.69000,246.64500,247.65990,641639
MSFT,2021-05-06 15:15:00,247.66000,248.24001,247.53999,248.08681,779220
MSFT,2021-05-06 15:30:00,248.08000,248.66000,247.83000,248.45000,1043832
MSFT,2021-05-06 15:45:00,248.45000,249.86000,248.12000,249.73000,2895389
MSFT,2021-05-07 09:30:00,252.14999,252.60001,251.17000,251.77000,2877493
MSFT,2021-05-07 09:45:00,251.81000,253.17000,251.46001,252.49001,1714199
MSFT,2021-05-07 10:00:00,252.47000,253.35001,251.89000,253.26010,1311323
MSFT,2021-05-07 10:15:00,253.25999,253.83000,252.87000,252.96001,1135284
MSFT,2021-05-07 10:30:00,252.97000,253.53999,252.86000,253.22000,697323
MSFT,2021-05-07 10:45:00,253.21350,253.46001,252.95200,253.37199,546112
MSFT,2021-05-07 11:00:00,253.35001,253.92999,253.22000,253.84680,803744
MSFT,2021-05-07 11:15:00,253.87000,254.17000,253.73000,254.11000,703552
MSFT,2021-05-07 11:30:00,254.12000,254.27800,253.71001,254.09000,625980
MSFT,2021-05-07 11:45:00,254.08000,254.30000,253.75999,254.21001,469680
MSFT,2021-05-07 12:00:00,254.24001,254.25999,253.66000,253.69000,620768
MSFT,2021-05-07 12:15:00,253.70500,253.92999,253.19000,253.19000,437093
MSFT,2021-05-07 12:30:00,253.20000,253.20000,252.66000,252.86000,663197
MSFT,2021-05-07 12:45:00,252.91000,253.08000,252.67000,252.98000,425432
MSFT,2021-05-07 13:00:00,252.98000,253.00999,252.46001,252.49001,398643
MSFT,2021-05-07 13:15:00,252.51500,252.72000,252.22000,252.25000,481104
MSFT,2021-05-07 13:30:00,252.27000,252.69650,252.27000,252.50999,337818
MSFT,2021-05-07 13:45:00,252.53000,252.68410,252.16000,252.17000,416860
MSFT,2021-05-07 14:00:00,252.16000,252.62000,251.94000,252.50500,476505
MSFT,2021-05-07 14:15:00,252.48000,252.72900,252.38000,252.62000,355906
MSFT,2021-05-07 14:30:00,252.63000,252.67000,252.31000,252.48500,381827
MSFT,2021-05-07 14:45:00,252.48000,253.25999,252.47000,253.14999,638924
MSFT,2021-05-07 15:00:00,253.16000,253.47000,252.88100,253.20000,783095
MSFT,2021-05-07 15:15:00,253.20000,253.33000,252.82001,252.91000,675502
MSFT,2021-05-07 15:30:00,252.92000,253.14000,252.61000,252.72000,665927
MSFT,2021-05-07 15:45:00,252.70000,253.21001,252.31000,252.46001,1842920
MSFT,2021-05-10 09:30:00,250.65199,251.33000,249.35001,250.35001,2118299
MSFT,2021-05-10 09:45:00,250.35001,251.55000,250.24001,251.38000,966233
MSFT,2021-05-10 10:00:00,251.41000,251.67000,250.92999,251.06000,778276
MSFT,2021-05-10 10:15:00,251.06000,251.73000,250.77000,250.81000,673617
MSFT,2021-05-10 10:30:00,250.77000,250.89000,250.34000,250.68500,553572
MSFT,2021-05-10 10:45:00,250.62610,250.62610,250.02000,250.32001,651808
MSFT,2021-05-10 11:00:00,250.36000,250.46001,249.83000,250.21300,600319
MSFT,2021-05-10 11:15:00,250.20000,250.74001,250.03000,250.31000,504780
MSFT,2021-05-10 11:30:00,250.37000,250.42999,249.96001,250.35001,695551
MSFT,2021-05-10 11:45:00,250.36000,250.53000,250.10800,250.35001,439989
MSFT,2021-05-10 12:00:00,250.36000,250.92000,250.27000,250.87000,321647
MSFT,2021-05-10 12:15:00,250.89000,251.08000,250.67101,250.82500,416211
MSFT,2021-05-10 12:30:00,250.84000,250.84000,250.35001,250.38000,310223
MSFT,2021-05-10 12:45:00,250.38000,250.46001,249.92000,249.96001,611573
MSFT,2021-05-10 13:00:00,249.96001,250.02000,249.56000,249.88000,630723
MSFT,2021-05-10 13:15:00,249.86920,250.34000,249.83501,250.10001,359365
MSFT,2021-05-10 13:30:00,250.08850,250.17000,249.74001,249.82001,360371
MSFT,2021-05-10 13:45:00,249.81500,250.00000,249.77000,249.82001,299838
MSFT,2021-05-10 14:00:00,249.82001,249.89000,248.92000,249.00121,742385
MSFT,2021-05-10 14:15:00,249.02190,249.12000,247.55000,247.87000,1019053
MSFT,2021-05-10 14:30:00,247.85001,248.06630,247.49001,247.57990,881450
MSFT,2021-05-10 14:45:00,247.63000,247.87000,247.45990,247.84000,683552
MSFT,2021-05-10 15:00:00,247.80000,248.20000,247.77400,248.10921,680894
MSFT,2021-05-10 15:15:00,248.10001,248.38000,247.89999,248.36000,237610
MSFT,2021-05-10 15:30:00,248.33000,248.42999,248.14999,248.39999,0
MSFT,2021-05-10 15:45:00,248.39999,248.61000,247.22000,247.22000,0
MSFT,2021-05-11 09:30:00,244.49001,245.45000,242.57001,244.87000,4251403
MSFT,2021-05-11 09:45:00,244.50000,244.84000,243.68500,244.82001,4048124
MSFT,2021-05-11 10:00:00,244.82001,245.03999,244.14000,244.80000,1259861
MSFT,2021-05-11 10:15:00,244.80000,245.77969,244.36000,244.59500,1426704
MSFT,2021-05-11 10:30:00,244.59000,244.80690,243.87000,244.56250,1031924
MSFT,2021-05-11 10:45:00,244.52000,245.27000,243.96001,245.19000,981348
MSFT,2021-05-11 11:00:00,245.16000,245.22501,244.20000,245.11000,909019
MSFT,2021-05-11 11:15:00,245.09000,246.38000,244.74001,246.38000,1031763
MSFT,2021-05-11 11:30:00,246.39000,246.59000,245.64000,245.67000,743091
MSFT,2021-05-11 11:45:00,245.69501,246.16251,245.36250,245.91010,587723
MSFT,2021-05-11 12:00:00,245.98000,246.48000,245.81000,246.10001,550469
MSFT,2021-05-11 12:15:00,246.14000,246.38000,245.55000,245.69000,534419
MSFT,2021-05-11 12:30:00,245.70000,245.77670,245.02000,245.07001,586100
MSFT,2021-05-11 12:45:00,245.08000,245.16901,244.66000,245.05000,598865
MSFT,2021-05-11 13:00:00,245.03000,245.73000,244.92999,245.17999,685511
MSFT,2021-05-11 13:15:00,245.19000,245.85690,245.02000,245.74001,575803
MSFT,2021-05-11 13:30:00,245.75000,245.92999,245.55000,245.68680,488881
MSFT,2021-05-11 13:45:00,245.70000,245.77000,244.87000,245.14000,583320
MSFT,2021-05-11 14:00:00,245.17000,245.52000,244.81000,244.81000,560192
MSFT,2021-05-11 14:15:00,244.82800,246.16000,244.70000,246.09000,730707
MSFT,2021-05-11 14:30:00,246.09000,246.09000,244.84300,245.08000,907438
MSFT,2021-05-11 14:45:00,245.07001,245.89000,245.02000,245.71989,780513
MSFT,2021-05-11 15:00:00,245.69000,245.92999,245.37000,245.45000,526407
MSFT,2021-05-11 15:15:00,245.46001,246.46001,245.25000,246.12000,730134
MSFT,2021-05-11 15:30:00,246.11000,246.16000,244.85001,245.49001,902954
MSFT,2021-05-11 15:45:00,245.48500,246.49001,245.38000,246.22800,2265290
MSFT,2021-05-12 09:30:00,242.16499,243.88000,242.14999,243.22951,2712413
MSFT,2021-05-12 09:45:00,243.27000,244.37000,242.28000,242.34801,1318086
MSFT,2021-05-12 10:00:00,242.33501,242.34000,241.28999,241.45000,1605139
MSFT,2021-05-12 10:15:00,241.46001,241.95000,241.23750,241.25000,1117270
MSFT,2021-05-12 10:30:00,241.23000,241.50999,240.21001,240.44000,1282491
MSFT,2021-05-12 10:45:00,240.42000,240.66000,239.67000,240.03580,1880795
MSFT,2021-05-12 11:00:00,240.02000,240.65860,239.84000,240.63000,1088260
MSFT,2021-05-12 11:15:00,240.64000,240.89549,240.13000,240.31000,856812
MSFT,2021-05-12 11:30:00,240.28000,240.56000,239.69000,240.53999,956531
MSFT,2021-05-12 11:45:00,240.53999,240.55000,239.39000,239.50000,1074720
MSFT,2021-05-12 12:00:00,239.50000,239.70641,238.95351,238.95351,1235049
MSFT,2021-05-12 12:15:00,238.97000,239.87000,238.77499,239.40500,1037742
MSFT,2021-05-12 12:30:00,239.39000,239.74500,239.00999,239.38000,707383
MSFT,2021-05-12 12:45:00,239.39000,239.88000,239.17000,239.78999,727409
MSFT,2021-05-12 13:00:00,239.78999,240.38000,239.75999,239.95000,879206
MSFT,2021-05-12 13:15:00,239.96001,240.00000,239.03500,239.05840,661124
MSFT,2021-05-12 13:30:00,239.05000,239.56000,238.80000,239.14990,838550
MSFT,2021-05-12 13:45:00,239.13000,239.56000,238.75999,239.28999,638657
MSFT,2021-05-12 14:00:00,239.28990,239.64999,239.10001,239.39000,528779
MSFT,2021-05-12 14:15:00,239.39000,239.86000,239.12000,239.80690,589964
MSFT,2021-05-12 14:30:00,239.84500,240.35001,239.67000,239.88000,922274
MSFT,2021-05-12 14:45:00,239.87000,240.25000,239.39999,239.40500,890825
MSFT,2021-05-12 15:00:00,239.39000,239.61000,238.85001,239.01160,866181
MSFT,2021-05-12 15:15:00,239.03999,239.20419,238.53000,238.73500,1351999
MSFT,2021-05-12 15:30:00,238.71001,239.53000,238.69000,239.36000,1409670
MSFT,2021-05-12 15:45:00,239.33000,239.74001,238.07001,239.03000,3355000
MSFT,2021-05-13 09:30:00,241.42000,243.19000,241.42000,242.59000,3220410
MSFT,2021-05-13 09:45:00,242.80000,243.66000,241.91000,243.28000,0
MSFT,2021-05-13 10:00:00,243.39999,245.01740,243.39999,244.78951,0
MSFT,2021-05-13 10:15:00,244.85001,244.99001,244.14000,244.39000,1187237
MSFT,2021-05-13 10:30:00,244.52000,244.77000,244.07001,244.13000,457154
MSFT,2021-05-13 10:45:00,244.13609,245.60001,244.05000,245.17999,1105792
MSFT,2021-05-13 11:00:00,245.20000,245.24001,244.00999,244.03999,919940
MSFT,2021-05-13 11:15:00,243.97000,244.19000,243.52000,243.67999,597868
MSFT,2021-05-13 11:30:00,243.72000,244.19000,242.33000,242.33000,1020535
MSFT,2021-05-13 11:45:00,242.28000,243.14000,242.17999,243.00000,533053
MSFT,2021-05-13 12:00:00,243.00000,243.77000,242.85001,243.75000,705688
MSFT,2021-05-13 12:15:00,243.86000,243.92670,243.28999,243.84680,661826
MSFT,2021-05-13 12:30:00,243.85001,244.17999,243.21001,243.31000,627019
MSFT,2021-05-13 12:45:00,243.33501,243.85001,242.69000,242.84000,624114
MSFT,2021-05-13 13:00:00,242.85001,243.14000,242.45000,243.02600,707435
MSFT,2021-05-13 13:15:00,243.00999,243.24001,242.03999,242.31500,709767
MSFT,2021-05-13 13:30:00,242.30000,242.46001,241.50999,242.12000,407400
MSFT,2021-05-13 13:45:00,242.10001,242.57001,241.75999,242.28999,0
MSFT,2021-05-13 14:00:00,242.27000,243.75000,242.27000,243.59000,0
MSFT,2021-05-13 14:15:00,243.64000,243.85001,243.33000,243.70000,0
MSFT,2021-05-13 14:30:00,243.78999,244.19000,243.42999,244.16000,0
MSFT,2021-05-13 14:45:00,244.12000,244.31000,243.88000,243.94000,0
MSFT,2021-05-13 15:00:00,243.94000,244.48000,243.83990,243.97000,0
MSFT,2021-05-13 15:15:00,244.00000,244.46001,243.80000,244.31000,693484
MSFT,2021-05-13 15:30:00,244.28999,244.82001,244.28000,244.64999,1046992
MSFT,2021-05-13 15:45:00,244.66000,244.70000,242.92999,242.92999,369055
MSFT,2021-05-14 09:30:00,245.49001,248.60001,245.49001,246.85001,0
MSFT,2021-05-14 09:45:00,246.95000,247.73000,246.55000,247.73000,0
MSFT,2021-05-14 10:00:00,247.88000,247.94000,246.28000,247.03999,0
MSFT,2021-05-14 10:15:00,247.09000,247.70000,246.87000,246.89999,0
MSFT,2021-05-14 10:30:00,246.98000,247.08000,246.39000,246.42999,0
MSFT,2021-05-14 10:45:00,246.50999,247.44000,246.50999,247.36000,286236
MSFT,2021-05-14 11:00:00,247.45000,247.77000,247.20000,247.60001,156353
MSFT,2021-05-14 11:15:00,247.61000,247.92999,247.49001,247.78999,552544
MSFT,2021-05-14 11:30:00,247.80000,248.17000,247.57500,248.09000,373150
MSFT,2021-05-14 11:45:00,248.11000,248.19000,247.60001,247.62000,0
MSFT,2021-05-14 12:00:00,247.62000,247.96001,247.49001,247.94000,0
MSFT,2021-05-14 12:15:00,247.94000,248.12000,247.82001,247.96490,175609
MSFT,2021-05-14 12:30:00,247.98000,248.09000,247.89999,248.00999,338911
MSFT,2021-05-14 12:45:00,248.00000,248.37000,247.99001,248.28999,483577
MSFT,2021-05-14 13:00:00,248.28999,248.45000,248.24001,248.37000,427983
MSFT,2021-05-14 13:15:00,248.37000,248.58000,248.28000,248.52000,383366
MSFT,2021-05-14 13:30:00,248.52000,248.64169,248.30000,248.53000,514543
MSFT,2021-05-14 13:45:00,248.55000,248.80000,248.46001,248.75999,149566
MSFT,2021-05-14 14:00:00,248.76131,248.95000,248.57500,248.77850,442805
MSFT,2021-05-14 14:15:00,248.78000,248.85001,248.39999,248.41000,445876
MSFT,2021-05-14 14:30:00,248.39999,248.85001,248.35001,248.82001,536568
MSFT,2021-05-14 14:45:00,248.82021,249.17999,248.75500,248.99001,789440
MSFT,2021-05-14 15:00:00,249.00999,249.03000,248.53999,248.69000,544320
MSFT,2021-05-14 15:15:00,248.71001,248.82001,248.37000,248.59000,684361
MSFT,2021-05-14 15:30:00,248.59000,248.73000,248.24001,248.64000,752253
MSFT,2021-05-14 15:45:00,248.64000,249.14000,248.00000,248.08000,2303714
MSFT,2021-05-17 09:30:00,246.49001,246.59000,245.00000,246.11000,1981677
MSFT,2021-05-17 09:45:00,246.13000,246.28999,245.37000,245.53000,877646
MSFT,2021-05-17 10:00:00,245.45000,245.46001,244.17000,244.17999,996499
MSFT,2021-05-17 10:15:00,244.17999,245.55991,244.04410,245.12000,858261
MSFT,2021-05-17 10:30:00,245.11000,245.66000,244.64999,245.25500,860136
MSFT,2021-05-17 10:45:00,245.25999,245.52000,244.84000,245.14000,694443
MSFT,2021-05-17 11:00:00,245.13000,245.53590,244.42200,244.79500,773514
MSFT,2021-05-17 11:15:00,244.75999,245.03999,244.46001,244.53999,486936
MSFT,2021-05-17 11:30:00,244.56000,244.68990,244.21001,244.37000,519723
MSFT,2021-05-17 11:45:00,244.35001,244.67999,244.05000,244.35001,657107
MSFT,2021-05-17 12:00:00,244.35001,244.72000,244.25000,244.28999,507816
MSFT,2021-05-17 12:15:00,244.28500,244.61000,244.17000,244.31000,405474
MSFT,2021-05-17 12:30:00,244.30000,244.89999,244.17999,244.89000,406153
MSFT,2021-05-17 12:45:00,244.87000,244.98000,244.33000,244.39000,345857
MSFT,2021-05-17 13:00:00,244.35001,244.50000,243.89999,244.02000,447043
MSFT,2021-05-17 13:15:00,244.02499,244.06000,243.67999,244.03909,538443
MSFT,2021-05-17 13:30:00,244.03000,244.19000,243.52000,243.69000,598593
MSFT,2021-05-17 13:45:00,243.70200,243.88000,243.57001,243.75999,605784
MSFT,2021-05-17 14:00:00,243.74001,244.05000,243.64000,243.86000,537502
MSFT,2021-05-17 14:15:00,243.86000,244.00999,243.71001,243.92000,478936
MSFT,2021-05-17 14:30:00,243.92000,244.19000,243.56000,243.67000,687293
MSFT,2021-05-17 14:45:00,243.66499,244.21001,243.56500,244.21001,452176
MSFT,2021-05-17 15:00:00,244.21001,245.11000,244.17999,244.91010,1305828
MSFT,2021-05-17 15:15:00,244.92000,244.94000,244.21001,244.36000,554822
MSFT,2021-05-17 15:30:00,244.38000,244.86000,244.13000,244.77499,794489
